id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1039121,1,0,1.98,25,,0,19.2,0.8,0,1
570485,0,0,1.16,0,,2,9.7,0.8,6,1
1121969,1,0,2.36,18,1.57,0,44.9,6.1,0,0
660718,0,0,0.01,4,0.0,0,0.0,0.0,0,1
1508577,1,1,0.15,24,0.0,0,35.3,6.0,0,1
1512827,1,0,1.4,12,0.57,0,31.1,2.2,0,1
183548,1,0,2.22,22,,0,0.0,0.0,0,1
1425554,1,0,0.99,20,0.99,0,200.1,14.3,0,0
1504733,1,1,0.71,15,1.51,0,72.4,10.1,0,0
1092126,1,0,0.01,1,0.0,0,0.0,0.0,0,1
378684,1,1,6.46,25,0.3,0,27.5,2.4,0,0
1396465,1,1,1.07,18,0.9,0,24.0,1.8,0,0
756414,1,0,0.28,31,,0,19.8,1.3,0,1
870333,1,0,0.01,3,0.0,0,3.3,1.1,0,1
1622593,1,0,0.98,19,0.99,0,29.4,1.2,0,1
1597970,0,0,0.27,36,1.7,0,94.3,4.2,0,0
70058,0,0,3.86,22,,1,5.7,1.2,0,1
523801,1,1,5.95,20,1.96,0,24.3,1.6,0,0
1115019,1,0,2.39,19,1.88,0,66.4,9.1,0,0
555240,1,0,5.84,21,0.3,0,13.3,0.8,0,0
1086338,1,0,1.62,16,0.0,1,84.9,7.4,0,1
963627,1,0,3.11,21,0.53,0,45.5,2.4,0,0
504944,0,0,0.63,0,,0,0.0,0.0,0,1
895052,1,0,1.01,26,,0,72.3,2.3,0,1
1260251,1,0,1.98,6,,0,63.0,3.3,0,1
1331359,1,0,1.96,4,0.01,0,0.0,0.0,0,1
145217,0,0,2.28,22,,1,0.0,0.0,0,1
549736,1,0,1.97,22,0.0,0,13.3,0.9,0,1
1249712,1,0,0.15,13,0.0,1,5.2,0.4,0,1
614649,1,1,5.39,15,1.2,1,41.7,4.3,0,0
1381740,1,0,1.11,14,0.86,0,84.2,6.3,0,0
803810,0,0,0.26,24,0.0,2,11.3,1.3,0,1
46451,0,0,6.14,24,,0,32.3,1.9,0,1
197084,1,1,7.22,33,,0,44.7,4.1,0,0
952208,1,0,3.15,12,0.82,0,22.4,1.7,0,0
647213,1,0,3.81,15,0.0,1,49.7,1.2,0,1
257517,1,0,3.04,22,,0,29.2,2.4,0,1
1403711,1,0,1.05,20,0.92,0,31.2,2.9,0,0
1562939,1,1,0.44,17,1.53,0,3.7,0.8,0,0
715737,1,0,4.72,25,0.37,0,34.6,3.0,0,0
1287153,1,0,1.57,13,0.38,0,47.5,6.3,0,0
1533679,1,1,1.32,20,0.65,0,35.9,2.4,0,1
794218,1,0,4.05,20,,0,9.9,0.7,0,1
53996,1,0,8.6,12,,0,1.5,0.2,4,0
409847,1,1,6.35,16,1.73,0,6.4,1.3,0,0
666045,1,0,4.52,15,0.0,0,34.2,1.6,0,1
532262,1,0,0.91,21,0.0,0,0.0,0.0,0,1
243861,0,0,2.62,0,,0,3.8,0.3,7,1
652484,1,0,5.15,22,0.99,0,119.7,7.8,0,0
501375,1,0,2.6,20,,0,1.2,0.1,0,1
1530988,1,1,0.6,15,1.37,0,85.5,3.1,0,0
1072682,1,0,0.7,8,0.0,2,16.6,0.8,0,1
910210,1,1,3.38,15,1.5,0,26.9,1.7,0,0
234727,0,0,0.8,31,,0,0.0,0.0,0,1
191116,1,0,4.77,24,,2,33.0,1.8,0,1
226768,1,1,2.88,20,,0,20.4,3.1,0,1
1301848,1,1,0.45,6,0.0,0,10.6,0.4,0,1
978102,1,0,3.05,12,0.89,0,56.0,8.8,0,0
1527541,1,1,0.62,15,1.34,0,52.1,6.9,0,0
433275,1,0,5.41,12,,0,4.7,0.4,1,1
1142650,1,1,2.92,16,1.05,0,205.9,15.4,0,1
221119,0,0,1.73,20,0.0,1,0.0,0.0,0,1
1584424,1,0,0.33,12,1.08,0,56.9,5.3,0,0
760125,1,0,5.01,21,1.34,0,149.8,7.5,0,1
575014,1,1,4.2,32,,0,25.6,1.2,0,1
942566,1,0,0.58,13,0.0,0,28.9,4.2,0,1
1449282,1,1,0.91,15,0.61,0,50.3,3.3,0,0
1043930,1,0,1.47,34,,0,65.6,3.7,0,1
285840,1,0,5.72,19,0.0,0,65.4,2.2,0,1
1523482,1,1,0.64,15,1.34,1,37.1,3.5,0,0
904307,0,0,1.26,19,0.0,0,13.0,0.5,0,1
1635787,1,0,0.13,8,,0,15.2,2.0,0,1
665664,1,0,2.52,26,0.0,0,81.8,4.1,0,1
328329,1,1,6.67,13,1.72,0,1.4,0.1,2,0
243767,1,1,1.02,15,0.0,0,0.0,0.0,0,1
1018238,1,0,1.07,13,0.0,0,16.3,1.1,0,1
1398829,1,1,1.18,19,0.0,0,126.3,7.6,0,1
443549,1,0,2.55,15,0.0,0,15.7,1.7,0,1
494841,0,0,0.61,24,,0,0.0,0.0,0,1
424486,1,0,2.15,22,,0,1.1,0.2,0,1
1428361,1,0,0.98,14,0.99,0,49.5,2.5,0,0
891204,1,0,3.12,28,,0,48.7,2.6,0,1
34175,0,0,6.7,22,0.0,0,13.3,0.5,0,1
1667385,1,0,0.05,6,1.93,0,25.4,3.0,0,0
1272915,1,0,1.65,13,0.28,0,38.8,1.9,0,0
1479193,1,0,0.8,8,1.17,0,49.0,1.8,0,0
1289617,1,0,2.38,7,1.49,0,52.0,1.7,0,1
929873,0,0,1.04,28,,0,21.7,7.7,0,1
963313,1,1,3.11,22,0.08,1,83.8,4.1,0,0
1586394,1,0,0.32,17,1.65,0,12.0,0.9,0,0
342562,0,0,0.11,14,0.0,1,0.0,0.0,0,1
606777,0,0,0.5,0,,2,0.0,0.0,0,1
1206273,1,0,1.98,12,1.95,0,47.9,2.7,0,0
813800,1,0,2.0,22,,0,32.7,1.2,0,1
517841,1,0,1.75,28,0.0,0,17.8,1.1,0,1
442642,1,1,6.23,21,0.27,0,10.6,2.6,0,0
975808,0,0,0.99,26,0.0,0,57.3,3.8,0,1
1292257,1,1,1.54,10,1.38,0,84.5,4.7,0,0
846539,1,1,3.84,31,0.99,0,36.3,1.4,0,0
83711,1,0,5.08,18,0.0,0,89.8,20.6,0,1
64792,1,0,2.55,0,,0,0.0,0.0,7,1
895866,1,0,1.29,30,,0,24.0,3.0,0,1
629505,0,0,0.62,21,,1,28.6,1.8,0,1
325005,0,0,0.1,0,0.0,0,0.0,0.0,1,1
675548,1,0,2.1,20,,0,0.0,0.0,0,1
1209853,1,0,0.54,14,0.0,0,53.2,3.3,0,1
1044333,1,1,2.8,37,0.12,1,68.1,4.8,0,0
486997,1,1,6.08,21,0.55,5,42.4,7.1,0,0
1135807,1,0,2.27,19,1.82,1,73.3,5.1,0,0
852958,1,1,3.8,20,0.17,0,78.8,3.5,0,0
1579177,1,0,0.35,7,1.87,0,62.6,2.6,0,0
1180603,1,1,2.08,13,1.84,0,147.8,5.0,0,0
122044,0,0,1.53,15,0.0,0,0.0,0.0,0,1
1068946,1,0,0.75,40,,0,18.8,2.1,0,1
318257,1,1,6.73,22,0.02,1,56.0,2.2,0,0
738590,0,0,1.44,35,,1,144.1,8.1,0,1
1402552,1,0,1.06,21,1.89,3,41.2,2.9,0,0
1397538,1,1,1.35,21,1.46,0,41.9,6.0,0,1
653847,1,1,5.14,10,1.36,1,131.5,14.1,0,0
174512,0,0,0.54,22,,0,0.0,0.0,0,1
1337497,1,0,1.27,22,0.7,0,82.2,4.5,0,0
1047748,1,0,2.78,21,0.14,0,121.9,11.0,0,0
758710,1,0,4.37,13,0.42,0,21.1,1.0,0,0
911282,0,0,0.53,109,0.0,1,350.2,20.5,0,1
507146,1,1,6.02,10,1.18,0,139.6,6.9,0,0
716487,0,0,0.67,13,0.0,0,32.0,2.4,0,1
580470,1,1,5.12,11,0.0,0,66.7,7.4,0,1
929559,1,1,3.24,32,0.69,0,67.9,4.7,0,0
1418096,1,1,0.94,21,0.0,0,90.4,6.7,0,1
774843,1,0,4.24,20,1.67,1,94.8,2.5,0,0
198823,1,1,2.32,0,,0,0.0,0.0,7,1
41313,1,0,5.94,20,,0,5.2,0.4,0,1
669710,1,0,1.42,0,0.0,0,4.7,0.3,0,1
1146181,1,0,1.97,14,0.0,0,73.9,10.8,0,1
1189695,1,1,2.05,37,1.86,0,74.0,15.2,0,0
28584,1,1,9.62,18,1.13,0,2.8,0.2,0,1
436388,0,0,1.28,0,0.0,0,0.0,0.0,5,1
621528,1,0,5.35,25,0.26,0,68.2,3.8,0,0
364090,1,1,4.63,32,,0,39.6,1.9,0,1
84683,1,1,8.15,20,,0,41.0,3.6,0,0
335002,1,0,2.24,18,,0,0.0,0.0,0,1
615739,1,0,1.68,23,,3,4.5,0.8,0,1
1626115,1,1,0.16,14,1.81,0,54.0,2.6,0,0
784927,1,0,4.18,18,1.79,0,39.1,8.3,0,0
950114,1,0,3.15,12,0.87,0,18.0,1.0,0,0
95567,1,0,3.57,14,,0,0.6,0.1,0,1
1576618,1,0,0.36,18,1.87,0,37.8,2.7,0,0
1202504,1,0,1.99,12,1.93,0,40.0,4.9,0,0
991697,1,0,2.01,18,0.0,2,48.0,1.9,0,1
1282132,1,0,0.67,13,0.0,0,16.0,1.5,0,1
547561,1,1,5.87,20,1.7,0,39.1,7.0,0,0
1637037,1,1,0.13,11,1.84,0,80.5,6.4,0,0
233755,1,0,7.04,21,0.33,0,161.2,8.4,0,0
485622,1,0,2.03,22,,0,3.3,0.2,0,1
418304,0,0,1.98,0,,0,6.5,0.4,2,1
1092227,1,0,2.09,17,,0,2.4,0.2,0,1
1234338,1,1,1.85,12,0.06,0,16.5,1.5,0,0
1086749,1,1,2.57,59,1.36,0,140.4,13.3,0,0
976957,1,0,3.05,12,0.88,0,43.4,4.2,0,0
914438,1,0,1.01,25,0.0,0,129.8,10.7,0,1
915769,0,0,2.57,70,,0,0.0,0.0,0,1
1334142,1,0,1.97,2,0.0,0,68.2,5.6,0,1
1344708,1,1,1.24,23,0.73,0,23.3,1.1,0,0
1468722,1,0,0.84,11,1.03,0,14.8,1.1,0,0
594315,1,1,5.58,18,1.8,0,90.8,10.1,0,0
987994,1,0,0.8,9,0.0,0,6.1,0.3,0,1
731127,1,0,4.61,21,0.16,0,17.5,2.3,0,0
258110,0,0,1.29,22,,0,0.0,0.0,0,1
1649846,1,0,0.1,18,1.87,0,21.4,1.1,0,0
1344780,1,0,1.24,20,0.73,0,369.0,21.4,0,0
1570162,1,0,0.4,18,1.57,0,1.0,0.1,0,0
627731,1,1,2.14,16,0.0,0,4.8,0.3,0,1
931831,0,0,1.21,19,0.0,0,32.4,5.0,0,1
379596,0,0,0.36,0,0.02,0,0.0,0.0,3,1
1423253,1,0,0.53,13,0.0,0,23.8,1.4,0,1
396150,1,1,6.42,24,,0,0.0,0.0,0,1
266837,1,0,0.54,17,1.68,1,0.0,0.0,0,1
1317052,1,0,1.4,13,0.52,0,64.8,2.5,0,0
388979,1,1,2.01,0,,0,0.0,0.0,0,1
1152923,1,1,2.19,17,1.74,0,34.6,1.4,0,0
1622214,1,0,0.17,18,0.96,2,93.3,10.1,0,0
586902,0,0,0.98,21,0.0,0,0.8,0.1,0,1
804854,1,0,0.75,8,0.0,0,54.3,2.6,0,1
1107610,1,1,2.43,12,1.63,0,23.9,1.7,0,0
1442923,1,0,0.93,20,1.04,2,39.5,2.4,0,0
161760,1,0,3.26,12,,0,4.5,0.5,0,1
1291642,1,1,1.54,12,0.38,0,60.3,6.9,0,0
1114671,1,0,0.88,22,0.0,1,133.9,90.5,0,1
564640,0,0,2.82,23,,0,26.5,3.0,0,1
191771,0,0,2.01,22,,0,0.0,0.0,0,1
1511995,1,0,0.68,12,1.0,0,26.4,2.3,0,0
1187598,1,0,2.05,13,1.87,0,70.4,4.8,0,0
574952,0,0,0.67,37,0.0,2,0.0,0.0,0,1
1398591,1,0,1.07,14,0.9,0,42.3,3.2,0,0
366192,1,0,0.85,52,0.01,0,0.0,0.0,0,1
1324612,1,1,1.36,15,0.55,0,81.0,6.3,0,0
158379,0,0,2.25,13,,0,0.0,0.0,0,1
668398,0,0,1.62,35,,2,50.6,3.4,0,1
621010,0,0,0.09,11,0.0,0,0.0,0.0,0,1
1672487,0,0,0.68,32,1.3,0,19.7,1.0,0,1
1291665,1,1,1.54,15,1.49,0,93.4,4.7,4,0
805531,1,1,4.09,16,1.81,0,12.4,1.1,0,0
777608,1,1,4.23,16,1.67,0,57.1,3.5,0,0
899960,0,0,1.02,20,,0,45.4,12.1,0,1
507096,1,0,2.08,20,,0,4.5,0.4,3,1
1157493,1,1,2.17,32,1.7,0,40.2,9.7,0,0
1157136,1,0,2.17,9,,0,50.7,5.1,0,0
331969,0,0,2.6,0,,0,4.7,0.3,7,1
367559,1,1,6.5,18,1.77,0,96.4,6.2,0,0
926175,1,1,3.26,19,1.59,0,56.4,4.6,0,0
310326,0,0,2.54,0,,0,1.8,0.2,5,1
810075,1,1,4.05,17,1.63,0,0.6,0.3,0,0
654168,1,1,0.29,16,0.0,0,0.3,0.2,0,1
1479017,1,1,0.34,1,0.0,0,18.4,1.2,0,1
551078,1,0,1.59,21,,0,16.1,1.2,0,1
8338,0,0,6.67,13,,0,0.0,0.0,0,1
696285,1,1,4.87,23,1.88,0,8.8,2.1,0,0
739923,1,0,4.53,22,0.05,0,164.8,11.8,0,0
1405604,1,0,1.05,22,0.92,0,35.4,5.1,0,0
1047376,1,0,0.53,17,0.0,0,56.5,6.5,0,1
578401,1,0,1.76,23,,0,29.5,2.4,0,1
36361,0,0,2.34,13,,0,0.0,0.0,0,1
1609873,1,0,0.01,0,0.0,0,4.9,0.1,0,1
1386025,1,0,1.1,14,0.87,0,107.0,5.4,0,0
1332842,1,1,0.97,16,0.0,1,119.9,9.9,0,1
1020524,1,0,2.9,12,1.02,0,41.3,2.1,0,0
147257,1,1,2.5,19,,1,0.0,0.0,2,1
384975,1,0,6.44,22,1.1,0,39.1,2.5,0,0
1183215,1,0,1.46,14,0.0,1,9.5,0.4,0,1
54171,1,0,8.59,12,,0,3.4,0.6,6,0
451897,1,0,1.95,38,0.0,0,73.7,5.4,0,1
885447,1,1,0.8,7,,0,2.5,0.2,0,1
1179912,0,0,0.0,0,0.0,0,0.0,0.0,0,1
611282,0,0,1.45,30,,0,82.0,3.2,3,1
1231799,1,0,1.87,14,0.08,0,38.4,2.7,0,0
1660319,1,0,0.07,8,0.0,0,17.1,1.4,0,0
453340,1,0,1.97,23,0.0,2,12.3,0.8,0,1
688225,1,1,3.28,22,0.0,0,25.1,1.1,0,1
1019517,1,0,2.54,19,,0,18.4,2.1,0,1
1288935,1,0,1.88,12,0.09,0,14.2,7.0,0,1
329606,0,0,2.01,22,,1,0.0,0.0,0,1
1127643,1,1,2.33,13,1.87,0,25.5,2.4,0,0
900583,1,1,2.56,12,0.0,0,23.1,3.2,0,1
1132017,1,0,2.27,17,,0,20.0,2.0,0,1
189958,1,1,4.58,25,,0,22.8,1.5,0,1
1339990,1,0,1.63,27,0.59,0,59.2,2.9,0,1
629600,0,0,0.22,0,0.0,0,0.0,0.0,0,1
45383,1,1,8.78,12,0.2,0,50.2,4.3,0,0
804808,0,0,0.01,3,,0,1.1,0.0,0,1
81342,0,0,3.37,22,,0,0.6,0.1,0,1
256291,1,0,4.39,32,,0,69.0,2.8,0,1
223662,1,1,2.89,21,,0,5.9,0.4,0,1
707939,1,1,5.18,14,0.71,0,112.4,6.6,0,1
1181345,1,0,0.09,3,0.0,0,3.8,0.1,0,1
949871,0,0,1.44,22,0.0,0,110.7,11.8,0,1
501749,0,0,2.1,20,,1,4.4,0.3,0,1
1058053,1,0,2.73,73,,2,115.8,17.2,0,0
1589569,1,1,0.31,18,0.88,0,43.9,6.9,0,0
543059,0,0,1.99,22,,0,13.4,0.8,0,1
512363,0,0,1.01,22,0.0,0,0.0,0.0,0,1
1196754,1,1,2.35,14,1.62,0,49.4,6.9,0,1
359274,1,1,6.54,15,1.21,0,27.4,10.1,0,0
1334722,1,0,2.02,12,,1,17.2,1.0,0,1
741220,1,0,5.33,25,,0,41.4,2.8,0,1
788066,1,0,2.09,27,,0,35.1,1.1,0,1
738776,1,0,2.58,24,,1,6.7,0.3,0,1
1417444,1,0,1.01,14,0.96,0,43.8,4.1,0,0
1624090,1,1,0.17,20,1.8,1,86.7,12.9,0,0
883067,1,1,3.9,3,0.04,0,62.5,11.1,0,1
620636,1,0,1.89,20,,0,8.8,0.9,0,1
704436,1,0,1.65,17,0.0,1,11.0,0.5,0,1
435686,1,0,6.25,22,0.06,0,74.2,10.1,0,0
1047697,1,1,2.78,33,0.16,0,19.2,1.3,0,0
7830,1,0,10.75,6,0.0,0,23.4,1.9,0,1
1572035,1,0,0.39,35,,0,14.3,1.2,0,0
138705,0,0,1.29,0,0.68,1,0.0,0.0,4,1
755380,1,0,4.39,21,2.53,1,104.2,10.4,0,0
1333778,1,0,0.01,0,0.0,0,0.0,0.0,0,1
1593519,1,0,0.29,16,1.68,0,61.4,5.1,0,0
615609,1,0,3.39,26,0.0,1,68.0,4.6,0,1
1250573,1,1,1.77,12,0.15,0,37.2,1.9,0,0
837320,1,1,3.9,20,1.96,0,33.7,4.2,0,0
696258,1,0,2.09,1,0.0,0,18.7,15.0,0,1
265365,0,0,1.19,0,0.0,0,0.0,0.0,3,1
796629,0,0,0.94,24,0.0,0,15.6,0.5,0,1
1453031,1,0,0.9,12,1.07,0,11.4,1.8,0,0
595310,1,1,5.57,16,1.7,1,132.6,7.7,0,0
1215154,1,0,1.96,22,0.0,0,39.0,3.2,0,1
378098,0,0,1.99,22,,0,8.1,1.2,0,1
1168222,1,0,2.01,22,,0,63.5,7.1,0,1
1227746,1,1,1.88,20,0.08,0,213.2,10.5,0,0
1588612,1,1,0.31,14,1.66,0,19.4,0.7,0,0
1180032,0,0,1.46,19,,0,0.0,0.0,0,1
52098,1,0,6.48,16,0.0,5,13.1,0.6,0,1
154731,1,0,1.41,14,,0,0.0,0.0,0,1
480303,1,0,4.32,26,0.0,0,91.4,7.2,0,1
1101118,1,0,2.47,20,,0,14.1,3.1,0,0
1612914,1,1,0.22,13,1.89,0,4.5,0.2,0,0
1051476,1,1,2.76,10,1.18,0,49.9,6.1,0,0
1146800,0,0,2.21,0,,0,,,0,0
1112139,1,1,2.41,15,1.59,0,39.0,2.9,0,0
1506132,1,1,0.7,16,1.27,0,3.2,0.7,0,0
366109,0,0,3.03,0,,0,0.2,0.0,0,1
692345,1,0,1.49,25,0.0,0,3.5,0.4,0,1
1356271,1,1,1.19,24,0.78,0,40.8,4.2,0,0
1359235,1,1,1.19,24,0.77,0,12.7,0.9,0,0
644498,1,0,2.34,22,0.0,0,28.0,15.3,0,1
128971,0,0,2.44,0,,4,0.0,0.0,3,1
418283,1,0,3.34,18,,1,73.5,3.0,0,1
186206,1,0,4.98,25,0.0,0,83.0,5.8,0,1
1466004,1,0,0.57,95,0.0,1,291.9,19.6,0,1
1519320,1,1,0.65,15,1.32,4,218.1,14.4,0,0
14312,0,0,6.4,0,,1,2.1,0.2,4,1
1489157,1,1,0.76,15,1.21,0,46.1,3.2,0,0
480562,1,1,6.1,21,0.47,0,61.0,6.4,0,0
1520094,1,1,0.65,22,1.32,0,94.2,4.2,0,0
729817,1,0,0.75,40,,0,63.1,13.6,0,1
919345,1,0,2.13,28,,0,17.4,1.0,0,1
1238773,0,0,1.83,33,0.06,1,104.2,6.0,0,0
948208,1,1,3.16,24,0.76,0,48.1,5.7,0,0
1552764,1,0,1.19,0,0.78,0,14.9,0.4,1,1
515462,1,1,5.98,12,1.55,0,4.0,0.4,0,0
1637101,1,1,0.13,11,1.84,0,16.3,0.8,0,0
317600,1,0,4.19,32,,0,7.2,0.4,0,1
1081378,1,1,2.45,18,,0,119.4,16.5,0,1
49963,0,0,2.44,0,,0,0.0,0.0,4,1
1217560,1,1,2.34,10,1.62,2,8.2,0.7,0,1
91426,1,1,8.1,24,1.81,0,183.3,16.6,0,0
1675932,1,0,0.02,0,1.95,0,,,0,0
694120,1,1,4.88,24,1.02,0,56.7,2.9,0,0
1670542,1,1,0.04,3,0.84,0,9.9,0.5,0,0
964433,1,1,3.11,32,1.25,1,105.9,11.9,0,0
347622,1,0,6.58,22,0.93,0,17.1,2.0,0,0
1137329,1,0,2.26,22,0.92,4,55.5,15.0,0,0
665310,1,1,5.08,21,0.55,0,62.1,3.7,0,0
1252531,1,0,2.46,25,,0,31.4,1.9,0,1
1118192,1,1,2.27,21,,0,52.4,2.5,0,1
440505,1,1,6.23,28,0.0,0,37.0,5.1,0,0
544134,1,1,5.88,10,1.19,2,25.5,5.8,0,0
1215870,1,0,1.93,14,0.01,0,168.6,10.6,0,0
1028901,1,0,2.87,12,1.05,0,80.6,7.8,0,0
569226,1,0,2.02,0,,0,13.3,1.3,1,1
433746,1,0,0.35,19,0.01,0,0.0,0.0,0,1
607773,0,0,5.45,25,0.36,0,56.4,3.3,0,0
167968,0,0,1.16,12,,0,0.0,0.0,0,1
802703,1,1,4.11,18,1.78,0,129.3,7.9,0,0
985729,1,0,1.07,62,0.0,0,180.5,13.3,0,1
743696,1,0,0.54,21,,0,3.8,0.5,0,1
200283,1,1,7.2,20,0.05,0,59.4,5.6,0,0
119454,0,0,2.31,0,,0,0.0,0.0,4,1
13702,1,0,5.2,0,,0,0.0,0.0,0,1
709929,1,0,4.76,20,1.18,1,20.9,1.4,0,0
656216,1,1,5.13,18,1.66,0,92.5,6.8,0,0
1260429,1,1,1.72,27,0.22,1,364.2,13.1,0,0
1247230,1,0,2.09,3,0.13,0,0.0,0.0,0,1
566398,1,0,1.98,23,,0,27.8,1.8,0,1
349861,1,1,3.36,24,,0,7.5,0.7,0,1
284639,0,0,0.49,8,,1,0.0,0.0,0,1
18634,1,1,5.19,0,,0,0.0,0.0,0,1
747652,0,0,1.02,0,,0,0.0,0.0,0,1
497372,1,0,6.24,20,,0,16.5,1.0,0,1
1228171,1,1,1.88,14,0.09,0,14.9,0.6,0,0
150858,1,1,7.64,21,0.21,0,16.6,1.2,0,0
788285,1,0,2.0,30,,0,37.7,1.7,0,1
1623671,1,1,0.17,17,0.12,1,111.9,9.5,0,0
615602,0,0,0.02,6,0.0,0,0.0,0.0,0,1
1067253,0,0,1.97,24,0.0,0,43.8,4.8,0,1
228991,1,1,7.06,24,1.42,0,52.2,2.4,0,0
547677,1,0,5.87,22,0.95,0,39.9,42.3,0,0
1378675,1,0,1.12,20,0.85,0,22.4,2.7,0,0
1220013,1,0,1.13,22,0.15,0,16.2,2.1,0,1
659960,1,0,1.88,12,0.0,0,0.0,0.0,0,1
753836,0,0,4.13,24,,1,5.6,0.1,0,1
596969,1,0,0.26,59,0.0,0,0.0,0.0,0,1
866052,1,0,3.71,21,0.19,0,18.7,2.7,0,0
859382,1,0,3.42,26,0.0,0,34.8,2.2,0,1
1571844,1,1,0.39,12,1.72,0,23.0,1.2,0,0
1134959,1,1,2.28,17,0.57,0,15.9,1.3,0,0
1638711,1,1,0.13,14,0.9,0,7.1,0.5,0,0
376207,1,1,3.62,24,,0,39.4,2.6,0,1
667416,1,0,4.27,16,0.0,0,6.2,0.1,0,1
87624,0,0,1.81,0,,0,0.0,0.0,0,1
263803,1,0,2.86,0,,0,0.4,0.1,1,1
117687,1,0,7.88,20,1.57,0,98.3,7.6,0,0
864585,1,1,3.72,20,0.22,0,73.1,4.1,0,0
811739,1,0,0.25,8,0.0,0,5.8,1.0,0,1
776866,1,1,4.23,21,0.48,0,34.3,1.7,0,0
983279,1,0,3.03,12,0.91,1,66.7,2.8,0,0
851745,1,1,3.81,14,1.52,0,27.3,4.5,0,0
1587101,1,0,0.32,17,1.65,0,83.0,5.6,0,0
1179819,1,0,2.08,12,1.87,0,30.4,1.0,0,0
1584887,1,1,0.12,10,0.0,0,23.1,0.9,0,1
1612318,1,1,0.73,24,1.24,2,6.6,0.6,0,1
1057778,1,0,0.53,9,0.0,0,34.9,1.1,0,1
158295,0,0,1.78,7,,0,0.0,0.0,0,1
1633052,1,0,0.14,14,1.83,0,31.7,1.5,0,0
157463,1,1,0.93,0,,0,0.0,0.0,7,1
1221225,1,0,1.38,10,0.0,0,29.8,1.6,0,1
1101744,1,0,1.45,25,0.0,3,105.0,13.0,0,1
512928,0,0,0.77,17,0.0,0,0.0,0.0,0,1
1409134,1,0,1.04,22,0.93,0,59.2,7.2,0,0
1518056,1,1,0.65,21,1.32,0,65.3,6.2,0,0
100420,1,1,8.03,22,0.04,0,37.4,6.8,0,0
759673,1,0,1.23,14,0.0,0,0.0,0.0,0,1
1259026,1,0,0.88,21,0.0,1,50.6,3.5,0,1
719276,0,0,2.17,16,,0,38.7,2.5,0,1
1223564,1,1,1.51,20,0.0,0,70.3,15.3,0,1
1195580,1,1,2.02,26,1.84,1,22.7,1.1,0,0
154168,1,0,7.62,17,0.53,0,64.1,8.4,0,0
522213,1,1,4.58,32,,0,66.7,24.1,0,1
1078138,1,1,2.31,10,0.0,0,6.4,0.7,0,1
1532204,1,0,0.62,8,0.0,0,10.4,0.7,0,1
1506616,1,0,0.19,9,0.16,0,3.2,0.3,0,1
505764,0,0,1.89,0,,0,10.9,0.4,5,1
1265572,1,1,1.15,20,0.0,0,66.8,5.7,0,1
84397,0,0,2.75,13,,0,0.0,0.0,0,1
30825,1,0,7.68,15,0.0,0,49.4,3.2,0,1
688353,1,0,2.3,24,,0,23.9,2.8,0,1
1661445,1,1,0.48,10,0.0,0,29.4,0.9,0,1
21521,1,0,9.76,21,0.43,0,,,0,0
836647,1,0,1.12,28,0.0,0,14.0,0.8,0,1
407871,1,0,3.48,22,,0,23.8,0.7,0,1
1192115,1,1,0.31,25,0.0,0,40.3,10.2,0,1
1011538,1,0,2.92,12,0.99,0,49.3,3.3,0,0
697198,1,0,4.86,25,0.16,0,33.3,1.2,0,0
350512,1,1,6.56,22,1.96,0,9.4,0.6,0,0
1649860,1,1,0.1,18,0.96,0,3.8,1.9,0,0
37968,1,0,3.59,0,,0,0.0,0.0,3,1
1220425,1,0,1.92,14,0.02,1,44.6,2.4,0,0
615930,0,0,2.09,10,,0,7.5,0.5,6,1
644095,1,0,1.56,23,,2,3.5,0.2,0,1
880445,1,0,1.05,22,,0,41.8,2.3,0,1
1256219,1,0,1.74,13,0.18,0,55.8,2.2,0,0
865145,0,0,0.82,21,0.0,0,23.1,1.3,0,1
1120039,1,0,2.37,38,,0,78.9,5.4,0,0
1041427,1,0,1.99,25,,0,50.2,3.5,0,1
420484,0,0,0.77,0,0.0,0,0.0,0.0,5,1
1581820,1,0,0.34,22,1.63,1,17.5,4.5,0,0
795773,1,1,4.13,17,1.76,0,40.2,1.8,0,0
1407234,1,1,1.04,24,0.93,0,53.0,9.1,0,0
1155091,1,1,1.94,25,,0,3.6,0.4,0,1
1452121,1,1,0.9,15,1.07,0,9.1,0.3,0,0
782391,1,0,2.83,20,0.0,0,130.6,5.6,0,1
295884,1,0,6.42,18,,0,55.9,4.0,0,1
334025,1,0,6.64,30,0.67,1,24.4,2.5,0,0
1319207,1,0,1.39,13,0.53,0,78.9,3.5,0,0
1447751,1,0,0.92,14,1.06,1,38.5,4.6,0,0
360846,0,0,0.73,17,0.0,0,0.0,0.0,0,1
931530,1,0,1.99,33,,0,100.4,10.0,0,1
655310,0,0,1.99,24,,0,36.7,4.6,0,1
232911,1,1,1.61,27,0.0,1,0.0,0.0,0,1
307220,0,0,2.9,0,,0,5.4,0.3,6,1
967105,1,0,1.97,30,0.0,0,82.2,6.3,0,1
813727,1,0,0.64,10,0.0,0,0.0,0.0,0,1
1384284,1,0,1.11,14,0.87,0,110.7,8.1,0,0
21090,1,1,3.92,0,,0,0.0,0.0,4,1
468529,0,0,2.03,19,,0,8.8,1.0,0,1
